Date,Station,Survey_Type,Segment,Survey_Start_Time,Survey_End_Time,Gross_ID,Animal_ID,Family,Species,Common_Name,Habitat_Type
6/15/2025,YRS,Night,FPPE-05,8:34 PM,11:24 PM,Salamander,SL34,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Terrafirme
6/15/2025,YRS,Night,FPPE-05,8:34 PM,11:24 PM,Frog,FG351,Hylidae,Osteocephalus taurinus,Manaus Spiny-backed Treefrog,Varzea
6/15/2025,YRS,Night,FPPE-05,8:34 PM,11:24 PM,Lizard,LZ71,Hoplocercidae,Enyalioides laticeps,Broad-headed Wood Lizard,Varzea
6/15/2025,YRS,Night,FPPE-05,8:34 PM,11:24 PM,Frog,FG352,Hylidae,Boana geographicans,Map Treefrog,Terrafirme
6/16/2025,YRS,Afternoon,CEIB-02,2:18 PM,3:16 PM,Lizard,LZ72,Alopoglossidae,Alopoglossus atriventris,Keel-bellied Shade Lizard,Terrafirme
6/16/2025,YRS,Afternoon,RENA-01,2:18 PM,3:16 PM,Frog,FG353,Bufonidae,Rhinella margaritifera,South American Common Toad,Terrafirme
6/17/2025,YRS,Night,FPPE-04,8:17 PM,11:35 PM,Frog,FG354,Hylidae,Boana nympha,Nymph Tree Frog,Varzea
6/17/2025,YRS,Night,FPPE-05,8:17 PM,11:35 PM,Salamander,SL35,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Terrafirme
6/17/2025,YRS,Night,FPPE-02,8:17 PM,11:35 PM,Frog,FG355,Craugastoridae,Oreobates quixensis,Common Big-headed Frog,Terrafirme
6/17/2025,YRS,Night,FPPE-02,8:17 PM,11:35 PM,Salamander,SL36,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Terrafirme
6/17/2025,YRS,Night,FPPE-02,8:17 PM,11:35 PM,Salamander,SL37,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Terrafirme
6/17/2025,YRS,Night,FPPE-02,8:17 PM,11:35 PM,Frog,FG356,Hylidae,Osteocephalus yasuni,Yasuni Spiny-backed Treefrog,Terrafirme
6/17/2025,YRS,Night,FPPE-02,8:17 PM,11:35 PM,Frog,FG357,Hylidae,Osteocephalus yasuni,Yasuni Spiny-backed Treefrog,Terrafirme
6/17/2025,YRS,Night,FPPE-02,8:17 PM,11:35 PM,Frog,FG358,Hylidae,Osteocephalus yasuni,Yasuni Spiny-backed Treefrog,Terrafirme
6/18/2025,YRS,Night,MIRA-04,8:47 PM,10:56 PM,Salamander,SL38,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Terrafirme
6/18/2025,YRS,Night,MIRA-04,8:47 PM,10:56 PM,Frog,FG359,Hylidae,Boana spp.,Gladiator Treefrogs,Varzea
6/18/2025,YRS,Night,MIRA-04,8:47 PM,10:56 PM,Lizard,LZ73,Alopoglossidae,Alopoglossus atriventris,Keel-bellied Shade Lizard,Varzea
6/18/2025,YRS,Night,MIRA-04,8:47 PM,10:56 PM,Frog,FG360,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,Varzea
6/18/2025,YRS,Night,MIRA-04,8:47 PM,10:56 PM,Frog,FG361,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,Terrafirme
6/18/2025,YRS,Night,MIRA-02,8:47 PM,10:56 PM,Frog,FG362,Hylidae,Osteocephalus spp.,Broad-headed Treefrogs,Varzea
6/18/2025,YRS,Night,MIRA-02,8:47 PM,10:56 PM,Frog,FG363,Hylidae,Phyllomedusa vaillantii,White-lined Leaf Frog,Varzea
6/18/2025,YRS,Night,MIRA-02,8:47 PM,10:56 PM,Frog,FG364,Hylidae,Osteocephalus spp.,Broad-headed Treefrogs,Varzea
6/18/2025,YRS,Night,MIRA-02,8:47 PM,10:56 PM,Frog,FG365,Hylidae,Osteocephalus yasuni,Yasuni Spiny-backed Treefrog,Terrafirme
6/18/2025,YRS,Night,MIRA-02,8:47 PM,10:56 PM,Frog,FG366,Microhylidae,Chiasmocleis bassleri,Bassler's Humming Frog,Terrafirme
6/18/2025,YRS,Night,MIRA-02,8:47 PM,10:56 PM,Frog,FG367,Bufonidae,Rhinella margaritifera,South American Common Toad,Terrafirme
6/18/2025,YRS,Night,MIRA-01,8:47 PM,10:56 PM,Frog,FG368,Microhylidae,Chiasmocleis bassleri,Bassler's Humming Frog,Terrafirme
6/18/2025,YRS,Night,MIRA-01,8:47 PM,10:56 PM,Frog,FG369,Hylidae,Boana lanciformis,Basin Tree Frog,Terrafirme
6/18/2025,YRS,Night,MIRA-01,8:47 PM,10:56 PM,Frog,FG370,Microhylidae,Chiasmocleis bassleri,Bassler's Humming Frog,Terrafirme
6/20/2025,TBS,Night,GUAC-01,8:23 PM,11:07 PM,Frog,FG371,Bufonidae,Rhinella margaritifera,South American Common Toad,Terrafirme
6/20/2025,TBS,Night,GUAC-01,8:23 PM,11:07 PM,Frog,FG372,Craugastoridae,Pristimantis kichwarum,Jatun Sacha Rain Frog,Terrafirme
6/20/2025,TBS,Night,PUMA-01,8:23 PM,11:07 PM,Frog,FG373,Craugastoridae,Pristimantis kichwarum,Jatun Sacha Rain Frog,Terrafirme
6/20/2025,TBS,Night,PUMA-01,8:23 PM,11:07 PM,Lizard,LZ74,Anolidae,Anolis fuscoauratus,Brown-eared Anole,Terrafirme
6/20/2025,TBS,Night,PUMA-01,8:23 PM,11:07 PM,Lizard,LZ75,Anolidae,Anolis fuscoauratus,Brown-eared Anole,Terrafirme
6/20/2025,TBS,Night,PUMA-01,8:23 PM,11:07 PM,Frog,FG374,Hylidae,Phyllomedusa vaillantii,White-lined Leaf Frog,Terrafirme
6/20/2025,TBS,Night,PUMA-02,8:23 PM,11:07 PM,Frog,FG375,Hylidae,Phyllomedusa vaillantii,White-lined Leaf Frog,Terrafirme
6/20/2025,TBS,Night,PUMA-02,8:23 PM,11:07 PM,Lizard,LZ76,Tropiduridae,Plica plica,Collared Treerunner,Terrafirme
6/20/2025,TBS,Night,PUMA-02,8:23 PM,11:07 PM,Frog,FG376,Craugastoridae,Pristimantis kichwarum,Jatun Sacha Rain Frog,Terrafirme
6/20/2025,TBS,Night,HARP-05,8:23 PM,11:07 PM,Lizard,LZ77,Anolidae,Anolis fuscoauratus,Brown-eared Anole,Terrafirme
6/20/2025,TBS,Night,HARP-05,8:23 PM,11:07 PM,Frog,FG377,Bufonidae,Rhinella margaritifera,South American Common Toad,Terrafirme
6/21/2025,TBS,Afternoon ,GUAC-02,3:46 PM,4:59 PM,Frog,FG378,Bufonidae,Rhinella margaritifera,South American Common Toad,Varzea
6/21/2025,TBS,Afternoon ,DANT-01,3:46 PM,4:59 PM,Frog,FG379,Bufonidae,Rhinella margaritifera,South American Common Toad,Varzea
6/21/2025,TBS,Afternoon ,LAGO-01,3:46 PM,4:59 PM,Frog,FG380,Bufonidae,Rhinella margaritifera,South American Common Toad,Varzea
6/21/2025,TBS,Night,PARA-01,8:43 PM,11:53 PM,Frog,FG381,Leptodactylidae,Engystomops petersi,Painted Forest Toadlet,Varzea
6/21/2025,TBS,Night,PARA-01,8:43 PM,11:53 PM,Lizard,LZ78,Hoplocercidae,Enyalioides laticeps,Broad-headed Wood Lizard,Varzea
6/21/2025,TBS,Night,PARA-01,8:43 PM,11:53 PM,Lizard,LZ79,Hoplocercidae,Enyalioides laticeps,Broad-headed Wood Lizard,Varzea
6/21/2025,TBS,Night,PARA-01,8:43 PM,11:53 PM,Frog,FG382,Craugastoridae,Oreobates quixensis,Common Big-headed Frog,Varzea
6/21/2025,TBS,Night,PARA-01,8:43 PM,11:53 PM,Frog,FG383,Craugastoridae,Oreobates quixensis,Common Big-headed Frog,Varzea
6/21/2025,TBS,Night,PARA-01,8:43 PM,11:53 PM,Lizard,LZ80,Hoplocercidae,Enyalioides laticeps,Broad-headed Wood Lizard,Terrafirme
6/21/2025,TBS,Night,PARA-01,8:43 PM,11:53 PM,Frog,FG384,Craugastoridae,Pristimantis kichwarum,Jatun Sacha Rain Frog,Varzea
6/21/2025,TBS,Night,PARA-01,8:43 PM,11:53 PM,Frog,FG385,Dendrobatidae,Ameerega hahneli,Pale-striped Poison Frog,Varzea
6/21/2025,TBS,Night,PARA-01,8:43 PM,11:53 PM,Frog,FG386,Leptodactylidae,Adenomera andreae,Cocha Chirping Frog,Varzea
6/21/2025,TBS,Night,PARA-01,8:43 PM,11:53 PM,Lizard,LZ81,Anolidae,Anolis scypheus,Yellow-tongued Anole,Varzea
6/21/2025,TBS,Night,PARA-01,8:43 PM,11:53 PM,Lizard,LZ82,Anolidae,Anolis scypheus,Yellow-tongued Anole,Varzea
6/21/2025,TBS,Night,PARA-01,8:43 PM,11:53 PM,Frog,FG387,Craugastoridae,Pristimantis kichwarum,Jatun Sacha Rain Frog,Varzea
6/21/2025,TBS,Night,PARA-01,8:43 PM,11:53 PM,Frog,FG388,Bufonidae,Rhinella margaritifera,South American Common Toad,Varzea
6/21/2025,TBS,Night,PARA-01,8:43 PM,11:53 PM,Frog,FG389,Bufonidae,Rhinella margaritifera,South American Common Toad,Varzea
6/21/2025,TBS,Night,PARA-01,8:43 PM,11:53 PM,Frog,FG390,Bufonidae,Rhinella margaritifera,South American Common Toad,Varzea
6/21/2025,TBS,Night,PARA-01,8:43 PM,11:53 PM,Frog,FG391,Hylidae,Osteocephalus yasuni,Yasuni Spiny-backed Treefrog,Varzea
6/21/2025,TBS,Night,PARA-01,8:43 PM,11:53 PM,Frog,FG392,Hylidae,Osteocephalus spp.,Broad-headed Treefrogs,Varzea
6/21/2025,TBS,Night,PARA-01,8:43 PM,11:53 PM,Frog,FG393,Leptodactylidae,Adenomera andreae,Cocha Chirping Frog,Varzea
6/21/2025,TBS,Night,PARA-01,8:43 PM,11:53 PM,Frog,FG394,Leptodactylidae,Engystomops petersi,Painted Forest Toadlet,Varzea
6/21/2025,TBS,Night,PARA-01,8:43 PM,11:53 PM,Frog,FG395,Craugastoridae,Oreobates quixensis,Common Big-headed Frog,Varzea
6/21/2025,TBS,Night,PARA-01,8:43 PM,11:53 PM,Frog,FG396,Craugastoridae,Oreobates quixensis,Common Big-headed Frog,Varzea
6/21/2025,TBS,Night,PARA-01,8:43 PM,11:53 PM,Lizard,LZ83,Anolidae,Anolis fuscoauratus,Brown-eared Anole,Varzea
6/23/2025,TBS,Afternoon,HARP-05,2:52 PM,5:22 PM,Frog,FG397,Bufonidae,Rhinella margaritifera,South American Common Toad,Terrafirme
6/23/2025,TBS,Afternoon,HARP-05,2:52 PM,5:22 PM,Frog,FG398,Bufonidae,Rhinella margaritifera,South American Common Toad,Terrafirme
6/23/2025,TBS,Afternoon,HARP-05,2:52 PM,5:22 PM,Frog,FG399,Craugastoridae,Unknown,Fleshbelly Frogs,Terrafirme
6/23/2025,TBS,Afternoon,HARP-05,2:52 PM,5:22 PM,Frog,FG400,Craugastoridae,Pristimantis conspicillatus,Chirping Robber Frog,Terrafirme
6/23/2025,TBS,Afternoon,HARP-04,2:52 PM,5:22 PM,Frog,FG401,Bufonidae,Rhinella margaritifera,South American Common Toad,Varzea
6/23/2025,TBS,Afternoon,HARP-04,2:52 PM,5:22 PM,Frog,FG402,Aromobatidae,Allobates femoralis,Spotted-thighed Poison Frog,Varzea
6/23/2025,TBS,Afternoon,HARP-04,2:52 PM,5:22 PM,Frog,FG403,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,Varzea
6/23/2025,TBS,Afternoon,HARP-04,2:52 PM,5:22 PM,Lizard,LZ84,Hoplocercidae,Enyalioides laticeps,Broad-headed Wood Lizard,Varzea
6/23/2025,TBS,Afternoon,HARP-03,2:52 PM,5:22 PM,Frog,FG404,Leptodactylidae,Adenomera andreae,Cocha Chirping Frog,Varzea
6/23/2025,TBS,Afternoon,HARP-03,2:52 PM,5:22 PM,Frog,FG405,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,Varzea
6/23/2025,TBS,Afternoon,HARP-03,2:52 PM,5:22 PM,Frog,FG406,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,Terrafirme
6/23/2025,TBS,Afternoon,HARP-03,2:52 PM,5:22 PM,Lizard,LZ85,Anolidae,Anolis scypheus,Yellow-tongued Anole,Terrafirme
6/23/2025,TBS,Afternoon,MATA-01,2:52 PM,5:22 PM,Frog,FG407,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,Varzea
6/23/2025,TBS,Night,PUMA-01,8:12 PM,11:04 PM,Frog,FG408,Dendrobatidae,Ameerega hahneli,Pale-striped Poison Frog,Terrafirme
6/23/2025,TBS,Night,PUPL-01,8:12 PM,11:04 PM,Frog,FG409,Craugastoridae,Oreobates quixensis,Common Big-headed Frog,Terrafirme
6/23/2025,TBS,Night,PUPL-02,8:12 PM,11:04 PM,Frog,FG410,Craugastoridae,Oreobates quixensis,Common Big-headed Frog,Terrafirme
6/23/2025,TBS,Night,PUPL-02,8:12 PM,11:04 PM,Frog,FG411,Craugastoridae,Oreobates quixensis,Common Big-headed Frog,Terrafirme
6/23/2025,TBS,Night,PUPL-02,8:12 PM,11:04 PM,Salamander,SL39,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Terrafirme
6/23/2025,TBS,Night,PUPL-02,8:12 PM,11:04 PM,Frog,FG412,Craugastoridae,Oreobates quixensis,Common Big-headed Frog,Varzea
6/23/2025,TBS,Night,PUPL-04,8:12 PM,11:04 PM,Frog,FG413,Hylidae,Osteocephalus spp.,Broad-headed Treefrogs,Varzea
6/23/2025,TBS,Night,PUPL-04,8:12 PM,11:04 PM,Lizard,LZ86,Sphaerodactylidae,Gonatodes concinnatus,O'Shaughnessy's Gecko,Terrafirme
6/23/2025,TBS,Night,PUPL-07,8:12 PM,11:04 PM,Frog,FG414,Craugastoridae,Pristimantis spp.,Rain and Robber Frogs,Varzea
6/23/2025,TBS,Night,PUPL-08,8:12 PM,11:04 PM,Frog,FG415,Craugastoridae,Pristimantis kichwarum,Jatun Sacha Rain Frog,Varzea
6/25/2025,TBS,Night,HAPL-01,8:00 PM,10:22 PM,Frog,FG416,Hylidae,Boana appendiculata,Canelos Treefrog,Varzea
6/25/2025,TBS,Night,HAPL-01,8:00 PM,10:22 PM,Frog,FG417,Craugastoridae,Pristimantis spp.,Rain and Robber Frogs,Varzea
6/25/2025,TBS,Night,HAPL-01,8:00 PM,10:22 PM,Frog,FG418,Hylidae,Boana lanciformis,Basin Tree Frog,Varzea
6/25/2025,TBS,Night,HAPL-01,8:00 PM,10:22 PM,Frog,FG419,Craugastoridae,Pristimantis spp.,Rain and Robber Frogs,Terrafirme
6/25/2025,TBS,Night,HAPL-01,8:00 PM,10:22 PM,Frog,FG420,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,Terrafirme
6/25/2025,TBS,Night,HAPL-01,8:00 PM,10:22 PM,Frog,FG421,Craugastoridae,Pristimantis spp.,Rain and Robber Frogs,Terrafirme
6/25/2025,TBS,Night,HAPL-01,8:00 PM,10:22 PM,Frog,FG422,Hylidae,Boana appendiculata,Canelos Treefrog,Varzea
6/25/2025,TBS,Night,HAPL-01,8:00 PM,10:22 PM,Frog,FG423,Bufonidae,Rhinella margaritifera,South American Common Toad,Varzea
6/25/2025,TBS,Night,HAPL-01,8:00 PM,10:22 PM,Frog,FG424,Leptodactylidae,Leptodactylus spp.,Neotropical Grass Frogs,Varzea
6/25/2025,TBS,Night,HAPL-01,8:00 PM,10:22 PM,Frog,FG425,Hylidae,Boana appendiculata,Canelos Treefrog,Varzea
6/25/2025,TBS,Night,HAPL-01,8:00 PM,10:22 PM,Frog,FG426,Bufonidae,Rhinella margaritifera,South American Common Toad,Terrafirme
6/25/2025,TBS,Night,HARP-01,8:00 PM,10:22 PM,Frog,FG427,Bufonidae,Rhinella margaritifera,South American Common Toad,Terrafirme
6/25/2025,TBS,Night,HARP-01,8:00 PM,10:22 PM,Lizard,LZ87,Anolidae,Anolis scypheus,Yellow-tongued Anole,Terrafirme
6/26/2025,TBS,Afternoon,GUAC-04,2:10 PM,3:49 PM,Lizard,LZ88,Teiidae,Kentropyx pelviceps,Forest Whiptail,Varzea
6/26/2025,TBS,Afternoon,GUAC-04,2:10 PM,3:49 PM,Lizard,LZ89,Anolidae,Anolis scypheus,Yellow-tongued Anole,Terrafirme
6/26/2025,TBS,Afternoon,GUAC-04,2:10 PM,3:49 PM,Frog,FG428,Ranidae,Lithobates palmipes,Amazon River Frog,Terrafirme
6/26/2025,TBS,Afternoon,GUAC-04,2:10 PM,3:49 PM,Frog,FG429,Leptodactylidae,Adenomera andreae,Cocha Chirping Frog,Terrafirme
6/26/2025,TBS,Afternoon,GUAC-04,2:10 PM,3:49 PM,Frog,FG430,Bufonidae,Rhinella margaritifera,South American Common Toad,Varzea
6/26/2025,TBS,Afternoon,GUAC-04,2:10 PM,3:49 PM,Frog,FG431,Bufonidae,Rhinella margaritifera,South American Common Toad,Varzea
6/26/2025,TBS,Afternoon,GUAC-04,2:10 PM,3:49 PM,Frog,FG432,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,Varzea
6/26/2025,TBS,Afternoon,GUAC-04,2:10 PM,3:49 PM,Frog,FG433,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,Varzea
6/26/2025,TBS,Afternoon,GUAC-04,2:10 PM,3:49 PM,Frog,FG434,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,Varzea
6/26/2025,TBS,Night,MAPO-01,8:01 PM,10:51 PM,Lizard,LZ90,Hoplocercidae,Enyalioides laticeps,Broad-headed Wood Lizard,Terrafirme
6/26/2025,TBS,Night,MAPO-03,8:01 PM,10:51 PM, Lizard,LZ91,Anolidae,Anolis fuscoauratus,Brown-eared Anole,Terrafirme
6/26/2025,TBS,Night,MAPO-03,8:01 PM,10:51 PM,Frog,FG434,Craugastoridae,Oreobates quixensis,Common Big-headed Frog,Terrafirme
6/26/2025,TBS,Night,MAPO-03,8:01 PM,10:51 PM,Frog,FG435,Bufonidae,Rhinella margaritifera,South American Common Toad,Terrafirme
6/26/2025,TBS,Night,MURC-01,8:01 PM,10:51 PM,Frog,FG436,Craugastoridae,Oreobates quixensis,Common Big-headed Frog,Terrafirme
6/26/2025,TBS,Night,MURC-01,8:01 PM,10:51 PM,Lizard,LZ92,Anolidae,Anolis scypheus,Yellow-tongued Anole,Terrafirme
6/26/2025,TBS,Night,MUPO-01,8:01 PM,10:51 PM,Frog,FG437,Hylidae,Boana calcarata,Convict Treefrog,Varzea
6/26/2025,TBS,Night,MUPO-01,8:01 PM,10:51 PM, Lizard,LZ93,Sphaerodactylidae,Gonatodes concinnatus,O'Shaughnessy's Gecko,Varzea
6/26/2025,TBS,Night,MAPO-04,8:01 PM,10:51 PM, Lizard,LZ94,Anolidae,Anolis trachyderma,Common Forest Anole,Terrafirme
6/26/2025,TBS,Night,MAPO-04,8:01 PM,10:51 PM, Lizard,LZ95,Anolidae,Anolis scypheus,Yellow-tongued Anole,Terrafirme
6/26/2025,TBS,Night,MAPO-04,8:01 PM,10:51 PM, Lizard,LZ96,Anolidae,Anolis scypheus,Yellow-tongued Anole,Terrafirme
6/26/2025,TBS,Night,MAPO-05,8:01 PM,10:51 PM,Frog,FG438,Craugastoridae,Oreobates quixensis,Common Big-headed Frog,Terrafirme
6/26/2025,TBS,Night,MAPO-05,8:01 PM,10:51 PM, Lizard,LZ97,Anolidae,Anolis punctatus,Amazon Green Anole,Varzea
6/26/2025,TBS,Night,MAPO-05,8:01 PM,10:51 PM, Lizard,LZ98,Anolidae,Anolis scypheus,Yellow-tongued Anole,Varzea
6/26/2025,TBS,Night,NUMA-02,8:01 PM,10:51 PM, Lizard,LZ99,Anolidae,Anolis fuscoauratus,Brown-eared Anole,Varzea
6/26/2025,TBS,Night,NUMA-02,8:01 PM,10:51 PM, Lizard,LZ100,Hoplocercidae,Enyalioides laticeps,Broad-headed Wood Lizard,Varzea
6/26/2025,TBS,Night,NUMA-02,8:01 PM,10:51 PM,Frog,FG439,Craugastoridae,Oreobates quixensis,Common Big-headed Frog,Varzea
6/26/2025,TBS,Night,NUMA-02,8:01 PM,10:51 PM,Frog,FG440,Hylidae,Unknown,Tree Frogs and Allies,Varzea
6/27/2025,TBS,Night,DANT-01,8:10 PM,10:04 PM,Salamander,SL40,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Varzea
6/27/2025,TBS,Night,DANT-01,8:10 PM,10:04 PM,Frog,FG441,Craugastoridae,Pristimantis spp.,Rain and Robber Frogs,Terrafirme
6/27/2025,TBS,Night,DANT-01,8:10 PM,10:04 PM, Lizard,LZ101,Hoplocercidae,Enyalioides laticeps,Broad-headed Wood Lizard,Terrafirme
6/27/2025,TBS,Night,DANT-01,8:10 PM,10:04 PM,Frog,FG442,Bufonidae,Rhinella margaritifera,South American Common Toad,Terrafirme
6/27/2025,TBS,Night,DANT-01,8:10 PM,10:04 PM, Lizard,LZ102,Anolidae,Anolis scypheus,Yellow-tongued Anole,Varzea
6/27/2025,TBS,Night,DANT-01,8:10 PM,10:04 PM, Lizard,LZ103,Anolidae,Anolis trachyderma,Common Forest Anole,Varzea
6/27/2025,TBS,Night,LAGO-01,8:10 PM,10:04 PM,Frog,FG443,Craugastoridae,Pristimantis spp.,Rain and Robber Frogs,Varzea
6/27/2025,TBS,Night,LAGO-01,8:10 PM,10:04 PM, Lizard,LZ104,Anolidae,Anolis fuscoauratus,Brown-eared Anole,Varzea
6/27/2025,TBS,Night,LAGO-01,8:10 PM,10:04 PM,Frog,FG444,Leptodactylidae,Leptodactylus spp.,Neotropical Grass Frogs,Varzea
6/28/2025,TBS,Night,GUAC-03,8:17 PM,10:36 PM,Frog,FG445,Bufonidae,Rhinella margaritifera,South American Common Toad,Varzea
6/28/2025,TBS,Night,GUAC-03,8:17 PM,10:36 PM,Frog,FG446,Microhylidae,Chiasmocleis bassleri,Bassler's Humming Frog,Varzea
6/28/2025,TBS,Night,GUAC-03,8:17 PM,10:36 PM,Frog,FG447,Craugastoridae,Pristimantis kichwarum,Jatun Sacha Rain Frog,Terrafirme
6/28/2025,TBS,Night,PUMA-01,8:17 PM,10:36 PM,Frog,FG448,Bufonidae,Rhinella margaritifera,South American Common Toad,Terrafirme
6/28/2025,TBS,Night,PUMA-01,8:17 PM,10:36 PM, Lizard,LZ105,Sphaerodactylidae,Gonatodes concinnatus,O'Shaughnessy's Gecko,Terrafirme
6/28/2025,TBS,Night,PUMA-01,8:17 PM,10:36 PM,Frog,FG449,Hylidae,Boana spp.,Gladiator Treefrogs,Terrafirme
6/28/2025,TBS,Night,PUMA-02,8:17 PM,10:36 PM, Lizard,LZ106,Anolidae,Unknown,Anoles,Terrafirme
6/28/2025,TBS,Night,HARP-05,8:17 PM,10:36 PM,Salamander,SL41,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Terrafirme
6/29/2025,TBS,Night,MAPO-02,8:08 PM,11:03 PM,Frog,FG450,Hylidae,Boana geographicans,Map Treefrog,Terrafirme
6/29/2025,TBS,Night,MANU-01,8:08 PM,11:03 PM,Frog,FG451,Bufonidae,Rhinella margaritifera,South American Common Toad,Varzea
